"","kME4"
"SPIN2A",0.105304438557779
"NPIPA8",0.105163381538345
"PTBP1",0.105116035875636
"RPS10",0.105114603131708
"GNAS",0.105078830470748
"FER1L5",0.105042279215323
"MCM2",0.105032677130672
"SV2A",0.104919328285322
"NFKBID",0.104836640649621
"U2AF1L4",0.104814848811514
"CERKL",0.10479933064905
"USE1",0.104572209432353
"ITPKB",0.104506059304002
"SOCS1",0.104247183023814
"IL32",0.104245213475959
"CUL7",0.10424438122963
"CAPN5",0.104155431846936
"EML3",0.104104689679813
"DUSP7",0.104100302028746
"FAM222A",0.104084538846961
"OGFOD3",0.104049342575123
"TMEM187",0.104018078851602
"HSPA1A",0.104016086589378
"DHRS13",0.104015702369445
"CRY2",0.103998448493311
"CLDN4",0.103998434456666
"PFAS",0.103869920341167
"MFGE8",0.103860745637079
"CATSPERG",0.103789747970349
"OCEL1",0.103751877869243
"ZNF837",0.103734331258475
"PHF19",0.103686956975275
"NUP210",0.103497754213567
"PIH1D1",0.10314175547542
"SPIB",0.103037139819438
"HIGD2A",0.103001101910868
"MRPS18A",0.102911628643192
"CCDC92",0.102884262903401
"AMN",0.102854517212151
"SYNPO",0.10275616278394
"ARHGEF40",0.102720279902943
"ARRB1",0.10266914428257
"SLC25A18",0.102463522473308
"HLA-B",0.10242930092019
"DEF8",0.102412240557866
"TRAPPC12",0.102294721106814
"ZNF428",0.101978842702852
"SMPD4",0.101975044436726
"DDX51",0.101941349829922
"SZT2",0.101925945924412
"CTSZ",0.101832636167341
"COASY",0.101782852556569
"FOXD4",0.101631330816356
"ACOT11",0.101354856791709
"PARVB",0.101012041019558
"PRADC1",0.100989582440612
"ATF5",0.100876442591174
"IFI27L2",0.100843216221051
"DNAH17",0.100722127765483
"TMEM25",0.100667686088496
"PHF1",0.10062861303177
"EMC9",0.100611089557087
"PLIN3",0.100549428644331
"POMT1",0.100356041144303
"CRYAB",0.100349038507128
"PHGDH",0.100339686695792
"RAB11FIP4",0.100255655676103
"GRHPR",0.100214948872697
"PLEK",0.100126370879285
"VWA3B",0.100062880258956
"IRF5",0.100039541054999
"DNAJC17",0.0998562819158102
"CCNF",0.0998279844678468
"LRIG1",0.0998016168699252
"WDTC1",0.0997856757972258
"PYROXD2",0.0997725872431278
"TNNC1",0.0997165622029183
"TECRL",0.0996734995028862
"FBXO10",0.0996649350282677
"LRRC20",0.0996562986352972
"ZNF526",0.0995228399624248
"CAMK1",0.0995061598067981
"GATAD2A",0.0994377430603029
"NDUFB11",0.0993510838420389
"OR7D2",0.0993244822318422
"AMZ1",0.0993229968163492
"SLC35A4",0.0991721675846218
"TP53AIP1",0.0991585895920451
"RAB11FIP5",0.0990145737246857
"APOM",0.0988672307714796
"EPPK1",0.0988163806821127
"HSPA1B",0.0987752503704419
"FGFR2",0.0986950110367303
"UCK1",0.0986730360513861
"PIGT",0.0986159151227636
"TBC1D10B",0.0986140329476367
"CYP26B1",0.0984832986834183
"PPIL2",0.0984203666315572
"ALOX15B",0.0983601339160106
"INPPL1",0.0983563112096377
"ARF5",0.0983403266344128
"DNASE1L1",0.0982711187270116
"RINL",0.0981271671224328
"RELB",0.0980955667517733
"CUL9",0.0980924138535677
"CAD",0.0980443992914418
"TNIP1",0.0980252885808647
"DMBT1",0.0980153204318574
"NAPSA",0.0979169561394262
"HEPH",0.09778964373266
"FAM20A",0.0977531046637269
"CAPN12",0.0977174648945388
"PLXNA2",0.0977159569032874
"DNASE1",0.0976426455541083
"GDF15",0.0974780973549417
"ABCC10",0.0974662735364638
"USP19",0.0974547337760889
"ZFYVE27",0.0973751845888869
"TMEM256",0.0972537690737597
"INHBC",0.0972471755593721
"STC1",0.0972128399245354
"ERN2",0.0970782532055452
"COX6B2",0.0970383143853248
"ZNF71",0.0969966797500035
"ZMIZ1",0.0969772836680779
"RPP25",0.0968610796938113
"SULT1A3",0.0967398529954386
"LPAR2",0.0966284643960007
"IKBKE",0.0965844592111793
"ST20-MTHFS",0.0964487244382819
"EGR3",0.0963716453907709
"NPIPA2",0.096225694504888
"TINCR",0.096137641839641
"EHMT1",0.0960784652625721
"CENPT",0.096055797946106
"TACC3",0.0958751653388175
"UBAC1",0.0958504446430452
"REXO4",0.0957117524761684
"MT1F",0.0956581946103246
"FEM1A",0.0956234199274396
"SDHAF1",0.0955151216269445
"SLCO3A1",0.0954811972035015
"SLC47A2",0.0953825536652137
"CCDC88C",0.0953232710247073
"FAM153A",0.0953207248401913
"TMEM79",0.095254615824607
"CXCL16",0.0951866759066413
"SLC28A1",0.0951535266340365
"MTHFR",0.0951446354393939
"ANKMY1",0.0949309885438153
"B4GALNT3",0.0948975953473842
"ANKRD16",0.0948794334064269
"SPRED3",0.0948702732786703
"ACOT1",0.0948696516548803
"SPRYD3",0.0947974155317614
"ZNF703",0.0946858563611632
"CDC25B",0.0946048560031801
"HNF4A",0.0945611615481516
"RPL19",0.0945140934065161
"POU2F3",0.0944738597286739
"ABCC6",0.0944094117837995
"MYO18A",0.0943390874248352
"NAGPA",0.0942651054715812
"KHSRP",0.0942618889113359
"GDPD2",0.0942615733468819
"ARMCX2",0.0941567542442817
"NAT9",0.0941315205472975
"HLA-DPA1",0.0940512352024466
"MAST2",0.0939210897146558
"HCK",0.0938623965554649
"DCAKD",0.0938559652966218
"CDC42EP4",0.0938527311855478
"TNFSF9",0.0938118602955386
"PSORS1C1",0.0938106192533003
"JUND",0.0937948339036229
"PLXDC1",0.0937727469194811
"EXOC3",0.0937551049727653
"NKD1",0.0937384625468319
"MOB3A",0.0937185382144769
"MAFG",0.0936637281656444
"EIF3K",0.09363831669192
"SMG9",0.0936310605108155
"CCDC159",0.0936168109960597
"CPNE2",0.0935665650791446
"FAM167A",0.0934852046322155
"CYB561D2",0.09339243672526
"ARHGAP30",0.0933112528834599
"TRMT112",0.0932927662252488
"MPP2",0.0932244345551798
"SHB",0.0931697173630433
"RTKN",0.0931676591031996
"SIGLEC16",0.0931660045245074
"EMP3",0.0930922064597008
"FGFR1",0.0930083026091713
"PDXK",0.0929822054248588
"MTG1",0.0929299592483224
"RNF26",0.0928451106337918
"CDK5",0.0928226134960212
"CLIC6",0.0927755205893569
"KIF1C",0.0927139545478122
"ATP2A1",0.0926582436208137
"PIF1",0.0925907037915404
"SPAG7",0.0925006628553812
"DNAL4",0.0924714301507902
"TBCD",0.0923333513536968
"SLC43A1",0.0923056813358472
"MARK2",0.0922661308798311
"SLC48A1",0.0921467798350064
"EPHA1",0.0920180485211488
"MAPRE3",0.0920096030754027
"ARHGAP25",0.0919799616816218
"DPM2",0.0919424454457224
"COLQ",0.0917830910887019
"MED26",0.0917657730822642
"DAG1",0.0917439552734686
"EDA",0.0916526664829708
"TMEM63A",0.0915983396614939
"SHMT2",0.0915976914483391
"UBE2J2",0.0915483875862647
"MYCBPAP",0.0914970633390094
"ACO2",0.091423152362668
"KIAA0930",0.0914187391485087
"RPP25L",0.0913877421847729
"TMEM9",0.09130790922353
"NADK",0.0913043897090728
"NICN1",0.0912282023111353
"MAFB",0.0911629413937889
"PRRG2",0.0911535349590877
"SSC4D",0.0911367421671443
"SAPCD2",0.0911134532878068
"TNC",0.091099218879097
"RNF25",0.0909439316989549
"ARMC7",0.0909227493632714
"APEH",0.0908723308765636
"ANKRD54",0.0908686647997835
"CRELD1",0.0908478518320368
"SLC43A3",0.0907800458800836
"ACSS1",0.0907647642968898
"BCO1",0.0907046014971566
"PSMB3",0.0906800207881551
"BATF2",0.090581405966154
"MICAL3",0.0905157306269897
"CHST6",0.090452021605232
"MPZ",0.0904049844969837
"TUBG2",0.0903115413249104
"OSBP2",0.0902312321732811
"UNKL",0.0901837085062707
"FAM131B",0.0901810927606118
"R3HCC1",0.0901583514740894
"FBXO27",0.0901532118018599
"RPS16",0.0900978537316415
"KMT2D",0.0900718734320741
"PPP1CA",0.0900425648514944
"VASH1",0.0900364461943423
"ZNF580",0.0900051144082592
"CCDC86",0.0899757761588419
"PACS1",0.0898105525633522
"IFI35",0.0897486144298031
"KRTCAP3",0.0897462818374159
"CLSTN1",0.0897400748988563
"SAMD4B",0.0896779935767776
"PXMP2",0.0896298931051137
"VAV2",0.0896111773000245
"CHAF1A",0.0896062306003186
"NENF",0.0895664968283361
"KCND1",0.0895244844376765
"ASAP3",0.0895193162409393
"MST1R",0.0894049848631423
"AP2A2",0.0893205987264663
"CEP72",0.0891548525666419
"CCDC17",0.0891348484847131
"STX16-NPEPL1",0.0890666424545406
"B3GNT4",0.0889627747679163
"PROCR",0.0888722192672163
"ECM1",0.0888084918571973
"RASSF1",0.088654396372152
"FOXF2",0.0885872799138517
"FLOT2",0.0885390585040095
"BSCL2",0.0885300100944302
"SYN2",0.0884619446364853
"COTL1",0.0883231538238198
"PPCDC",0.0881849443124686
"LDB1",0.0880971793154892
"CBX8",0.0880368321678421
"MLPH",0.0879545862730698
"TNFRSF12A",0.0879533732138613
"P4HB",0.087950312711372
"EPHX1",0.0879389225005193
"RHOB",0.0879024623773077
"TUBB",0.0878497843650603
"PDGFA",0.0875899975324311
"DDAH2",0.0875838688875109
"DLEC1",0.0874425821668457
"ASTN2",0.0874263895883943
"CCDC97",0.0873959434457015
"PRPF6",0.0873888095967156
"CDKN1C",0.0873529323273733
"SEMA7A",0.0872815808233482
"CDKN1A",0.0871766219422266
"TRIM65",0.0871377567716332
"IER5L",0.0871171457432958
"PECAM1",0.0870865505402338
"SULF2",0.0870818291237257
"DNAJB12",0.0870376100104511
"VPS37B",0.0869545138378693
"SDC1",0.0869414626706562
"VSIG2",0.0869027361806541
"BLNK",0.0866751453898167
"POLL",0.0866386722553817
"TCP11",0.0865170487363989
"PLEKHG4B",0.0865147559001967
"RPL3",0.0864158301513181
"PPL",0.0863960926904887
"TRAF4",0.0863281506427274
"PPP5C",0.0863275757887206
"TRAPPC9",0.0862929557101848
"TMEM11",0.0862406316092423
"SIRPB1",0.0861956194881828
"EHD2",0.0861827262946675
"TAOK2",0.0861773990809546
"SFI1",0.0861627030418483
"BRI3",0.0860164712222607
"RGS16",0.0860009813525122
"ATXN7L3",0.0859462352750758
"FLAD1",0.0859231861955352
"IL16",0.08588180398171
"ASMTL",0.085875587103196
"EPS8L1",0.0857996051267461
"AGPAT1",0.0857769718565559
"HSD17B10",0.0857541385844858
"ITPA",0.0857338554220333
"TNPO2",0.0855657474515233
"RAB5C",0.0855447482067931
"FAM50A",0.0855400825778449
"WRAP53",0.0855338159327014
"CES3",0.0854930416365901
"IPO13",0.0854866657546369
"PLEKHO1",0.0854782707238888
"ERI3",0.0854721532137586
"SCAMP2",0.0854077047156441
"ANG",0.0853846343171631
"CYP2A6",0.08528542228512
"SLC30A2",0.0851470467545012
"FGF11",0.0851145490041184
"CDPF1",0.0849939332908109
"SUPT5H",0.0848657060663654
"CDH3",0.0847269694820401
"VEGFA",0.0846727810410226
"ARAP3",0.0846591070420999
"FANCE",0.084497317734539
"DENND1A",0.084437773877539
"LRRC36",0.0843695830420332
"FAM174B",0.0843074147487294
"SLC25A29",0.0842663200943082
"ZC3H12D",0.0842539560720521
"PLA2G4E",0.0841734532313685
"TMEM44",0.0841613302782836
"NPM3",0.0841089041396559
"SERPINF1",0.0839841348869849
"TMEM143",0.0839146108612724
"SPNS3",0.0838591622356565
"DMKN",0.083778046348842
"GPS2",0.0837554309089905
"LDB3",0.0836885420644749
"EFNA4",0.0836404051111765
"EIF6",0.0834487559744858
"DDX11",0.0834117773429997
"MAP4K2",0.0833907455582931
"SLC25A23",0.0833409154430018
"KXD1",0.0833116850793801
"CAPNS1",0.0832578895903271
"SIL1",0.0832378614418217
"YIPF3",0.0832362279249777
"STMND1",0.0831738824587596
"DENND3",0.0831041697053254
"TMED3",0.0830056186834356
"IGSF22",0.0830018250957596
"KLHDC4",0.0829692765218848
"ZBTB3",0.0829564044334025
"SLC26A6",0.0828625707165122
"GPA33",0.08282331678888
"ZDHHC18",0.0826991772499333
"GPR68",0.0826770475398668
"BCL7B",0.0826752047728961
"PHF2",0.0826347169862309
"PCDHGB4",0.0825442792486281
"CELSR3",0.0824685456234542
"ZC3H4",0.0824674691165205
"CCDC136",0.0823801529029499
"IQCE",0.0822369467196367
"SLC2A9",0.0822308527853325
"CBX6",0.0821617835601662
"GDPD3",0.0821361701206187
"PPP2R5B",0.0820911228041268
"UQCR11",0.0820518827374052
"TMEM101",0.0820260306171413
"EIF5A",0.0818594761499133
"DYNLRB1",0.0818335452945749
"MAT1A",0.0817700989772072
"TTC39A",0.0817284523341336
"SMARCD3",0.0817169089065687
"ANKRD11",0.0817019694198637
"NLRP2",0.081675430533787
"SLC25A19",0.081649422500876
"TFE3",0.0815991562418165
"HOOK2",0.0813196802888835
"GREB1",0.0812223446835998
"USP11",0.0812092429543405
"SMAD7",0.0811085232596272
"HEYL",0.0809377740990231
"SEC16A",0.0809317331545881
"APOBEC3G",0.0809128862883046
"FXR2",0.0808255515522718
"ZNF511",0.0806230013460283
"ACACB",0.0805526186656656
"ALKBH6",0.0805399841737368
"TMUB2",0.0805290972240083
"PCDHGB5",0.0802276037947834
"FABP3",0.0801998501813309
"TAP1",0.0801662749799954
"COL27A1",0.0801384230270333
"DHRS3",0.0800714710665033
"CBX4",0.0800605482110909
"TRAP1",0.080021908735801
"GRWD1",0.0799124594507861
"ZBED1",0.0799056725724664
"GNL1",0.0797901345007054
"PITPNM3",0.0797029337476412
"DAGLB",0.0796159833942482
"ARID3B",0.0793405936567546
"AHNAK2",0.0793305289676575
"RAB34",0.0793062270997999
"ARAF",0.0792170438277592
"EMC6",0.0792048248935271
"TM6SF1",0.0791199122361778
"SLC29A3",0.0791003910599393
"MTX1",0.0790623840751977
"SMG5",0.078924552573797
"SENP3",0.0788786742753281
"SNX33",0.0788543725889772
"CCDC134",0.0788446414427454
"HNF1A",0.078826683676073
"SYT2",0.0788094268266329
"COX5B",0.0788035674755716
"ATAD3C",0.078662468270945
"SEC13",0.0785765432114502
"TSPAN33",0.0785660145391145
"F8A3",0.0785281922846413
"DRC1",0.0785057127136146
"HYOU1",0.0784405421610447
"HAPLN3",0.0784192300903414
"ABHD11",0.0784128787461967
"LAD1",0.078404231436254
"ATP6V0B",0.0783615211239211
"CCDC85C",0.0783410301513012
"PCDHB9",0.0783353438790457
"RAB25",0.0783278175806092
"CCDC107",0.078297601638936
"PROSER3",0.0782683561573214
"UFSP1",0.0782655411165823
"NCK2",0.0782512183378057
"PHKG2",0.0782374984080093
"FKRP",0.0782262221787783
"MANEAL",0.0781897377883687
"TEAD3",0.0781476712312505
"RAB24",0.0780616209637105
"PRKRIP1",0.0779837508900636
"TPH2",0.0778211205058591
"DRG2",0.0778042322442452
"NOB1",0.0777948919503667
"ADAMTS14",0.0776961564329048
"TSEN54",0.0776178421115931
"XYLT1",0.0776177325005878
"DNPEP",0.0775652494557976
"RBM14",0.0775178808472011
"FBXO41",0.0774464934194603
"UBOX5",0.0774443284241737
"EIF4G1",0.0773981267898138
"TRPV1",0.0772773142502626
"TSPAN17",0.0772007143603937
"PSMB6",0.0771978291462658
"DOLPP1",0.0771224026262282
"EPHB1",0.0770811167884529
"ANXA11",0.077071515078295
"FAM229A",0.0768935766021417
"CIB1",0.0768736100979751
"KLHDC8B",0.0768108804651412
"ATP6AP1",0.0767656107548732
"PFDN6",0.0767368672282168
"PRKACA",0.0766235397294903
"MB",0.0765450540530915
"TRIB3",0.0764892428975815
"MYOM1",0.0764666884151066
"AOC2",0.0764664115112461
"COX4I1",0.0764254151141872
"CNFN",0.0764155291801871
"NFKB2",0.0764089177980213
"URM1",0.0763761034639268
"SLC4A9",0.0761665969658033
"IP6K1",0.0761138556208915
"BCL11A",0.0759973022433145
"FKBPL",0.0757008230405298
"NAIF1",0.0756133909291103
"BCL2L12",0.075580717486868
"SIDT2",0.0755567199526613
"DTX3",0.0755538664671524
"AP4M1",0.0755210439018813
"MAGED2",0.0754352484073358
"TMEM108",0.0754139318501479
"HMOX2",0.0754060779661393
"POLR2F",0.0752817494674271
"GOLGA8R",0.075269275986929
"S100A13",0.075134385375017
"EGR1",0.0751295092438808
"GTF3C1",0.074977494667553
"KEL",0.0749457449987899
"HSD11B1",0.0749337904787155
"TNS1",0.0748930123816108
"FCHSD1",0.0747910004557172
"BEST1",0.0747567315690361
"CD7",0.0747494059126058
"PRR18",0.0747358829936729
"TYSND1",0.0746868869248697
"DGKG",0.0746258431223943
"SNRNP70",0.0745053268611811
"SRRT",0.0744683524899592
"NFKBIE",0.0744161368256184
"FAM117A",0.0743865158461445
"RELA",0.0743840254079843
"SCUBE2",0.0742996231618762
"FAHD2A",0.0742726947599588
"UQCR10",0.0741596432095259
"HSPA2",0.0741503515329898
"LDLRAP1",0.0741496073718323
"RFX8",0.0741148141111656
"RAB42",0.074110766483627
"SMARCD2",0.0740580883899425
"CHMP2A",0.0739398983726653
"DPH1",0.0739159326914243
"GEMIN4",0.0738837181813343
"ZNF76",0.0738716111159799
"ZNF784",0.0737011959060089
"SCART1",0.0736584377577821
"WDR74",0.0736317105348474
"CCDC142",0.0735408691306541
"PISD",0.0735126800181684
"F5",0.0734437641284437
"TMEM63B",0.0734207852616597
"BTBD19",0.0734144260242764
"SHPK",0.0733313401682016
"AIFM2",0.0731712651167844
"TEF",0.0731361804634816
"ITGB5",0.0730267216116646
"TMEM219",0.0729724603621051
"FOXK2",0.072836289636913
"CACNA1C",0.0727216717143759
"CSNK1D",0.0727095516048122
"MRPL14",0.0727075181914075
"BANP",0.0727028942481339
"FOXD2",0.072683250661957
"BABAM1",0.0726117806009363
"CES2",0.0725459284376226
"BAG3",0.0724067609554619
"WWP2",0.0723870294958854
"DOK3",0.0723761275838626
"RAB20",0.0721817366352465
"CBLN3",0.0721696735917934
"GNA12",0.0718882780649121
"MOCS1",0.0718405297735661
"VPS37C",0.0717941414431063
"SNRPD2",0.0716222453806783
"PMEL",0.0715739374915856
"ST8SIA5",0.0715735858907552
"NFATC1",0.0715154726999152
"CPXM1",0.071449590753195
"ELP6",0.0714491183816491
"CILP",0.0713219020407123
"SMTN",0.0713150235300926
"CNTROB",0.0713069819554293
"CSRNP1",0.0713060207922597
"DPH2",0.0712717965043317
"PI4KA",0.0711440193431694
"TXN2",0.0711044632391122
"GYS1",0.0710816172286755
"TAGLN2",0.0709510716446479
"GPR27",0.0708898247893734
"SDHA",0.0707699002775329
"MLXIP",0.0707258639289168
"RAB35",0.0706873461576171
"LIG1",0.0706689155490136
"NRBP2",0.0705284995906568
"PPIB",0.0703514610873635
"KDM5C",0.0703464129083414
"HCAR1",0.0703242891980368
"DLG5",0.0703241461772434
"PIPOX",0.0702101701485134
"FBXO17",0.0702101623108535
"TALDO1",0.0701338003007207
"BEST4",0.0700755965348636
"ERGIC3",0.0700739829404457
"SPG7",0.0700580872280397
"WBP1",0.0700278967039825
"PRPF40B",0.070007572066942
"ATP8B2",0.06984018999323
"ARHGEF2",0.069769028073546
"CDK11A",0.0697530600882061
"WDR45",0.0697067498366318
"CYSTM1",0.0696969359611625
"PFKFB1",0.0695813487581346
"LETM1",0.0695621781853428
"STAT6",0.0695348210662043
"COLGALT1",0.0694764024938174
"TRAPPC1",0.0694389244942516
"ATP2C2",0.0693885337580788
"DBF4B",0.0693118138665575
"GSTZ1",0.0691875543252524
"RNASEH2C",0.069180816062853
"TMEM53",0.0691553119867932
"HDAC6",0.0691226827489838
"EEPD1",0.0689516696100848
"TNFRSF13C",0.068926496556136
"CNN2",0.068880313769648
"TTLL9",0.0688735630825575
"ZNF783",0.0688731069279848
"BCL2L1",0.0688152197144888
"SLC38A7",0.068793988134621
"UNC119",0.0687508851899203
"NR1H3",0.0686186110311987
"LY6H",0.0685814671579658
"IDH2",0.0685715150537855
"MUC1",0.0685273924406921
"CDC42BPB",0.0685009687404783
"ADAT3",0.0684304738566029
"CCAR2",0.0684110224376198
"ALKBH5",0.0684107801950816
"HOGA1",0.0683301709323551
"SYVN1",0.0683011051605696
"SLC41A3",0.0682237817022154
"MICA",0.0681624737806819
"ACSF2",0.0681214546978087
"KRI1",0.068099006108865
"LSM4",0.0679954262068551
"DDIT4",0.067990937749158
"POLG",0.0679537963294619
"CLPB",0.0679336844951321
"FBLN7",0.0679197902805327
"BANF1",0.0678901780000669
"C3",0.0678268493797528
"NUTM2D",0.0677616502495207
"CLK3",0.0676922693334236
"P2RY6",0.0675899843025551
"TCF7",0.067462651932136
"CDAN1",0.0673764736496835
"PSMD8",0.0672372614014461
"MAPKBP1",0.0672222790869643
"TJAP1",0.0671903632750283
"RPS8",0.0671897751877351
"SH3D21",0.0671865233684771
"KCTD15",0.067131923497224
"CYB5D2",0.0671040754071468
"PRDM8",0.0670993388863871
"SSBP3",0.067083946666767
"TMEM205",0.0670837591000092
"ALPK3",0.0669042603991778
"HSPA1L",0.0668548162991635
"FAM43A",0.066809810700074
"AGBL1",0.0668038245010342
"KL",0.0666915212279141
"VASP",0.0666076822284348
"ZNF786",0.0665819854839819
"TMEM51",0.0665457446257268
"VKORC1",0.0665165726900125
"BRD1",0.0665055925521615
"RILPL1",0.0665024188812805
"GDI1",0.0663774678726539
"AP2S1",0.0663741600595107
"BLOC1S1",0.0663259176670579
"CMIP",0.0662703942324896
"SEMA4G",0.066270105134016
"COL4A1",0.0661438235367471
"EBP",0.0661100414825556
"STAC3",0.0661083341797345
"UQCC2",0.0660492037480856
"MARCKSL1",0.065999441019205
"POMGNT1",0.0659104074052837
"P2RX7",0.0659027357923129
"VSIG10L",0.0658870146022464
"UQCRC1",0.0658471384294489
"ADM",0.0658309682729412
"DUSP1",0.0658010527831935
"ZNF746",0.0655754129376439
"CD2BP2",0.0655731011789752
"RPL29",0.0654836084325969
"ZNHIT1",0.0654481996831738
"DDRGK1",0.0654289902108595
"PSMC3",0.0653994841271267
"MRGBP",0.065377042160084
"DDX41",0.065226524821956
"RAB15",0.0652113704175036
"IFI27L1",0.0651806624645808
"MIF4GD",0.0651275322489714
"DCST1",0.0650637153693092
"SLC44A2",0.0649494507482569
"CNNM1",0.0648678794899326
"NANS",0.0647307781004492
"CFP",0.0647065373822374
"SYNGAP1",0.0646376853593494
"AOC3",0.0644163827390576
"APOBEC3D",0.0643707737722592
"NFE2L1",0.0643310492402796
"SUGP1",0.0641152496526697
"ALG3",0.0641124125424537
"SERPINA3",0.0640705862263593
"TARBP2",0.0640429848014084
"L3MBTL2",0.0640149470399801
"STX4",0.0639935521041047
"TMEM120B",0.0639856673824966
"PCDHGA10",0.0639156993683236
"HLA-DMA",0.0639085002973103
"LRRIQ4",0.0639063151824602
"HPX",0.0638952323002882
"ZNF497",0.0638413336402603
"NOL3",0.0638147013991999
"DYSF",0.063752956965233
"TPM2",0.063493180608541
"A2M",0.0634209984940775
"BIN2",0.0633575237659794
"PMPCA",0.0633517598352431
"SPR",0.063227351238469
"CLPTM1L",0.0631146463553788
"KAT5",0.0631141466903027
"SERF2",0.0630625338733156
"GOLGA8O",0.0629960555790007
"HUNK",0.0629943401810115
"SCUBE3",0.0629652189145807
"B3GNT7",0.0628991370526585
"COX17",0.0628606988781378
"HAUS5",0.0628601799919428
"CC2D1B",0.0628304064552253
"FEZ1",0.0628283118642642
"APEX2",0.0627180411173941
"PREB",0.0626838930568936
"PYCR2",0.0626328563035505
"CNPPD1",0.0626308737462292
"LTBP2",0.0625944123957796
"CABLES2",0.0624719140761771
"SLC26A9",0.062464193737379
"SLC2A1",0.0624572012008225
"TBC1D13",0.0624085895752263
"RIC8A",0.0623999426278937
"TUBA4A",0.062272608032873
"FJX1",0.0622508377926289
"ADA",0.0622340035769856
